,answer,answerUser,feature
1042,0.2,A259UZJQOOVE4V,"exports_(77193333333.333, 1580000000000]"
1043,0.7,A7K1E50V2CCU2,"exports_(77193333333.333, 1580000000000]"
1044,0.1,A364KJDYEBAWC9,"exports_(77193333333.333, 1580000000000]"
1046,0.4,ATIUQQLY0LCNA,"exports_(77193333333.333, 1580000000000]"
1048,0.8,A3UVW94KB9UBAJ,"exports_(77193333333.333, 1580000000000]"
1050,0.5,A2JCK494NV7TFX,"exports_(77193333333.333, 1580000000000]"
1051,0.4,A25YG9M911WA3T,"exports_(77193333333.333, 1580000000000]"
1053,0.4,A311S2J8UUQ7QR,"exports_(77193333333.333, 1580000000000]"
1054,0.6,A3UV55HC87DO9C,"exports_(77193333333.333, 1580000000000]"
1057,0.2,A1EQ2HDHF2WWSY,"exports_(77193333333.333, 1580000000000]"
1058,0.6,A110KENBXU7SUJ,"exports_(77193333333.333, 1580000000000]"
1060,0.5,A28FMRMS9TMEOZ,"exports_(77193333333.333, 1580000000000]"
1061,0.3,AAU61MG2R6RH0,"exports_(77193333333.333, 1580000000000]"
1062,0.4,ADWDNBND4BW94,"exports_(77193333333.333, 1580000000000]"
1063,0.5,A1SL65Z68BK1UT,"exports_(77193333333.333, 1580000000000]"
1064,0.6,A2M4YIC3XU2693,"exports_(77193333333.333, 1580000000000]"
1066,0.6,A212WMJOUG2P4R,"exports_(77193333333.333, 1580000000000]"
1067,0.4,A2JCHN90PRUWDH,"exports_(77193333333.333, 1580000000000]"
1068,0.4,A1KJI092IOCO8Q,"public debt_(61.733, 226.1]_0"
1069,0.4,A1AQK667NBERJ1,"public debt_(61.733, 226.1]_0"
1070,0.3,ANMXMEB55AGM6,"public debt_(61.733, 226.1]_0"
1071,0.7,AL36KBFL3ORCD,"public debt_(61.733, 226.1]_0"
1072,0.3,A1JSUTQQBKXS86,"public debt_(61.733, 226.1]_0"
1073,0.5,AOTF48KUV9KWM,"public debt_(61.733, 226.1]_0"
1074,0.5,A1KH1O9AZ7S642,"public debt_(61.733, 226.1]_0"
1075,0.1,A3DT085TCZLLMH,"public debt_(61.733, 226.1]_0"
1077,0.7,A10MH2GE01BXXE,"public debt_(61.733, 226.1]_0"
1078,0.3,A14D297BQB6QF3,"public debt_(61.733, 226.1]_0"
1079,0.7,AVIH7MSMSTZCW,"public debt_(61.733, 226.1]_0"
1086,0.8,AY7WPVKHVNBLG,"public debt_(61.733, 226.1]_0"
1087,0.4,A1HKB73TUJ5Z42,"public debt_(61.733, 226.1]_0"
1088,0.6,A3HNEYFOIJWPH1,"public debt_(61.733, 226.1]_0"
1089,0.6,AMA18W8F60Y2J,"public debt_(61.733, 226.1]_0"
1090,0.1,A3IB7YJHP04OHI,"public debt_(61.733, 226.1]_0"
1091,0.3,A1GF29TP5AVQ49,"public debt_(61.733, 226.1]_0"
1092,0.6,A34N6YXTZKEPPW,"public debt_(61.733, 226.1]_0"
1095,0.6,A2Z19J95Q1IXMZ,"public debt_(61.733, 226.1]_0"
1096,0.7,A2F48NO7AD9VKK,"public debt_(61.733, 226.1]_0"
1098,0.3,A3U7TRQS729GNW,"public debt_(61.733, 226.1]_0"
1103,0.8,A19BMRBO5UAD6H,"public debt_(61.733, 226.1]_0"
1104,0.8,A29ZJBKY6UG4B8,"public debt_(61.733, 226.1]_0"
1105,0.2,A2EDI66B0KTBEH,"public debt_(61.733, 226.1]_0"
1106,0.3,A1QVNF19XSRSD7,"public debt_(61.733, 226.1]_0"
1107,0.1,A30RAYNDOWQ61S,"public debt_(61.733, 226.1]_0"
1108,0.6,A319HGTKM0UY0V,"public debt_(61.733, 226.1]_0"
1109,0.6,A23TQQBMP0WE0X,"public debt_(61.733, 226.1]_0"
1110,0.2,AGQ12PTGHKMDU,"public debt_(61.733, 226.1]_0"
1111,0.9,A28FMRMS9TMEOZ,"public debt_(61.733, 226.1]_0"
1112,0.3,A99XFZJQZBRU7,"public debt_(61.733, 226.1]_0"
1113,0.7,A3K0TCD0S67NV7,"public debt_(61.733, 226.1]_0"
1114,0.5,ATB9VOR75W6P3,"public debt_(61.733, 226.1]_0"
1115,0.3,A12R2U6TBB3OOG,"public debt_(61.733, 226.1]_0"
1116,0.6,A1M8GE34UYSUCB,"public debt_(61.733, 226.1]_0"
1117,0.9,A2HL2THWOYKV97,"public debt_(61.733, 226.1]_0"
1118,0.8,AM6QCETB9LZFK,"public debt_(61.733, 226.1]_0"
1119,0.3,A1GYO6CJMVA9ZA,"public debt_(61.733, 226.1]_0"
1120,0.8,A2Y5UD9VD9RKUK,"public debt_(61.733, 226.1]_0"
1121,0.5,A27MJOV91GA8R3,"public debt_(61.733, 226.1]_0"
1122,0.4,A1KJI092IOCO8Q,"public debt_(61.733, 226.1]_1"
1123,0.5,A1AQK667NBERJ1,"public debt_(61.733, 226.1]_1"
1124,0.7,ANMXMEB55AGM6,"public debt_(61.733, 226.1]_1"
1125,0.3,AL36KBFL3ORCD,"public debt_(61.733, 226.1]_1"
1126,0.8,A1JSUTQQBKXS86,"public debt_(61.733, 226.1]_1"
1127,0.5,AOTF48KUV9KWM,"public debt_(61.733, 226.1]_1"
1128,0.4,A1KH1O9AZ7S642,"public debt_(61.733, 226.1]_1"
1129,0.1,A3DT085TCZLLMH,"public debt_(61.733, 226.1]_1"
1131,0.3,A10MH2GE01BXXE,"public debt_(61.733, 226.1]_1"
1132,0.6,A14D297BQB6QF3,"public debt_(61.733, 226.1]_1"
1133,0.3,AVIH7MSMSTZCW,"public debt_(61.733, 226.1]_1"
1140,0.2,AY7WPVKHVNBLG,"public debt_(61.733, 226.1]_1"
1141,0.3,A1HKB73TUJ5Z42,"public debt_(61.733, 226.1]_1"
1142,0.2,A3HNEYFOIJWPH1,"public debt_(61.733, 226.1]_1"
1143,0.3,AMA18W8F60Y2J,"public debt_(61.733, 226.1]_1"
1144,0.1,A3IB7YJHP04OHI,"public debt_(61.733, 226.1]_1"
1145,0.7,A1GF29TP5AVQ49,"public debt_(61.733, 226.1]_1"
1146,0.8,A34N6YXTZKEPPW,"public debt_(61.733, 226.1]_1"
1149,0.2,A2Z19J95Q1IXMZ,"public debt_(61.733, 226.1]_1"
1150,0.8,A2F48NO7AD9VKK,"public debt_(61.733, 226.1]_1"
1152,0.8,A3U7TRQS729GNW,"public debt_(61.733, 226.1]_1"
1157,0.6,A19BMRBO5UAD6H,"public debt_(61.733, 226.1]_1"
1158,0.3,A29ZJBKY6UG4B8,"public debt_(61.733, 226.1]_1"
1159,0.8,A2EDI66B0KTBEH,"public debt_(61.733, 226.1]_1"
1160,0.8,A1QVNF19XSRSD7,"public debt_(61.733, 226.1]_1"
1161,0.3,A30RAYNDOWQ61S,"public debt_(61.733, 226.1]_1"
1162,0.8,A319HGTKM0UY0V,"public debt_(61.733, 226.1]_1"
1163,0.4,A23TQQBMP0WE0X,"public debt_(61.733, 226.1]_1"
1164,0.6,AGQ12PTGHKMDU,"public debt_(61.733, 226.1]_1"
1165,0.6,A28FMRMS9TMEOZ,"public debt_(61.733, 226.1]_1"
1166,0.6,A99XFZJQZBRU7,"public debt_(61.733, 226.1]_1"
1167,0.2,A3K0TCD0S67NV7,"public debt_(61.733, 226.1]_1"
1168,0.5,ATB9VOR75W6P3,"public debt_(61.733, 226.1]_1"
1169,0.6,A12R2U6TBB3OOG,"public debt_(61.733, 226.1]_1"
1170,0.7,A1M8GE34UYSUCB,"public debt_(61.733, 226.1]_1"
1171,0.4,A2HL2THWOYKV97,"public debt_(61.733, 226.1]_1"
1172,0.5,AM6QCETB9LZFK,"public debt_(61.733, 226.1]_1"
1173,0.5,A1GYO6CJMVA9ZA,"public debt_(61.733, 226.1]_1"
1174,0.6,A2Y5UD9VD9RKUK,"public debt_(61.733, 226.1]_1"
1175,0.7,A27MJOV91GA8R3,"public debt_(61.733, 226.1]_1"
1176,0.3,A1KJI092IOCO8Q,"public debt_(61.733, 226.1]"
1177,0.2,A1AQK667NBERJ1,"public debt_(61.733, 226.1]"
1178,0.2,ANMXMEB55AGM6,"public debt_(61.733, 226.1]"
1179,0.4,AL36KBFL3ORCD,"public debt_(61.733, 226.1]"
1180,0.4,A1JSUTQQBKXS86,"public debt_(61.733, 226.1]"
1181,0.8,AOTF48KUV9KWM,"public debt_(61.733, 226.1]"
1182,0.9,A1KH1O9AZ7S642,"public debt_(61.733, 226.1]"
1183,0.1,A3DT085TCZLLMH,"public debt_(61.733, 226.1]"
1185,0.4,A10MH2GE01BXXE,"public debt_(61.733, 226.1]"
1186,0.7,A14D297BQB6QF3,"public debt_(61.733, 226.1]"
1187,0.4,AVIH7MSMSTZCW,"public debt_(61.733, 226.1]"
1194,0.5,AY7WPVKHVNBLG,"public debt_(61.733, 226.1]"
1195,0.7,A1HKB73TUJ5Z42,"public debt_(61.733, 226.1]"
1196,0.8,A3HNEYFOIJWPH1,"public debt_(61.733, 226.1]"
1197,0.4,AMA18W8F60Y2J,"public debt_(61.733, 226.1]"
1198,0.3,A3IB7YJHP04OHI,"public debt_(61.733, 226.1]"
1199,0.1,A1GF29TP5AVQ49,"public debt_(61.733, 226.1]"
1200,0.6,A34N6YXTZKEPPW,"public debt_(61.733, 226.1]"
1203,0.5,A2Z19J95Q1IXMZ,"public debt_(61.733, 226.1]"
1204,0.9,A2F48NO7AD9VKK,"public debt_(61.733, 226.1]"
1206,0.1,A3U7TRQS729GNW,"public debt_(61.733, 226.1]"
1211,0.6,A19BMRBO5UAD6H,"public debt_(61.733, 226.1]"
1212,0.6,A29ZJBKY6UG4B8,"public debt_(61.733, 226.1]"
1213,0.6,A2EDI66B0KTBEH,"public debt_(61.733, 226.1]"
1214,0.4,A1QVNF19XSRSD7,"public debt_(61.733, 226.1]"
1215,0.3,A30RAYNDOWQ61S,"public debt_(61.733, 226.1]"
1216,0.3,A319HGTKM0UY0V,"public debt_(61.733, 226.1]"
1217,0.4,A23TQQBMP0WE0X,"public debt_(61.733, 226.1]"
1218,0.6,AGQ12PTGHKMDU,"public debt_(61.733, 226.1]"
1219,0.6,A28FMRMS9TMEOZ,"public debt_(61.733, 226.1]"
1220,0.4,A99XFZJQZBRU7,"public debt_(61.733, 226.1]"
1221,0.3,A3K0TCD0S67NV7,"public debt_(61.733, 226.1]"
1222,0.4,ATB9VOR75W6P3,"public debt_(61.733, 226.1]"
1223,0.7,A12R2U6TBB3OOG,"public debt_(61.733, 226.1]"
1224,0.8,A1M8GE34UYSUCB,"public debt_(61.733, 226.1]"
1225,0.8,A2HL2THWOYKV97,"public debt_(61.733, 226.1]"
1226,0.6,AM6QCETB9LZFK,"public debt_(61.733, 226.1]"
1227,0.6,A1GYO6CJMVA9ZA,"public debt_(61.733, 226.1]"
1228,0.4,A2Y5UD9VD9RKUK,"public debt_(61.733, 226.1]"
1229,0.3,A27MJOV91GA8R3,"public debt_(61.733, 226.1]"
1230,0.7,ANMXMEB55AGM6,"education expenditures_(4.133, 5.6]_0"
1231,0.1,AVHZJ2HQJG3NB,"education expenditures_(4.133, 5.6]_0"
1232,0.5,A1KH1O9AZ7S642,"education expenditures_(4.133, 5.6]_0"
1233,0.7,AZE084MMZVEYT,"education expenditures_(4.133, 5.6]_0"
1235,0.2,A4NRNY8PZV1JW,"education expenditures_(4.133, 5.6]_0"
1236,0.3,A2PAP6WAU1OLNH,"education expenditures_(4.133, 5.6]_0"
1243,0.3,A6NNTKY436XR8,"education expenditures_(4.133, 5.6]_0"
1249,0.1,AIIATFTCUSO9H,"education expenditures_(4.133, 5.6]_0"
1250,0.2,A11R8G0FYA2UVQ,"education expenditures_(4.133, 5.6]_0"
1251,0.2,A2XFGTPDO4KQ2B,"education expenditures_(4.133, 5.6]_0"
1252,0.3,A1OSRB1Q63XXWZ,"education expenditures_(4.133, 5.6]_0"
1253,0.5,A32ES5EUTQUQVN,"education expenditures_(4.133, 5.6]_0"
1254,0.3,A27SMEOPKV84VI,"education expenditures_(4.133, 5.6]_0"
1255,0.3,A2YPZF41N7BFA2,"education expenditures_(4.133, 5.6]_0"
1256,0.8,A2G57M3XD1AIBS,"education expenditures_(4.133, 5.6]_0"
1257,0.5,A20NDRGSZZRQF,"education expenditures_(4.133, 5.6]_0"
1258,0.3,A321LGD46B3M9Y,"education expenditures_(4.133, 5.6]_0"
1264,0.5,A35BY30TC8WCL4,"education expenditures_(4.133, 5.6]_0"
1265,0.1,A2FNQQTVE32XD9,"education expenditures_(4.133, 5.6]_0"
1267,0.3,A2BW6WD7LZ9EGV,"education expenditures_(4.133, 5.6]_0"
1268,0.8,A1R0689JPSQ3OF,"education expenditures_(4.133, 5.6]_0"
1269,0.7,A3ULZGQA5AQMTD,"education expenditures_(4.133, 5.6]_0"
1270,0.3,A3IUPHJSD8CP75,"education expenditures_(4.133, 5.6]_0"
1271,0.3,A2S70WW1VAPKK8,"education expenditures_(4.133, 5.6]_0"
1272,0.1,A134MJZL7H493A,"education expenditures_(4.133, 5.6]_0"
1273,0.3,ARIY7R4C3ZUIO,"education expenditures_(4.133, 5.6]_0"
1274,0.7,A20CZCJPRP54G9,"education expenditures_(4.133, 5.6]_0"
1275,0.6,A2HTN7HCNBQ8V4,"education expenditures_(4.133, 5.6]_0"
1276,0.4,A3QNCW3LR2AVOV,"education expenditures_(4.133, 5.6]_0"
1277,0.7,A1ZIFC5AFQCDZT,"education expenditures_(4.133, 5.6]_0"
1278,0.1,A2V6O4L39VI89R,"education expenditures_(4.133, 5.6]_0"
1279,0.1,A2YRYS17DU3A8R,"education expenditures_(4.133, 5.6]_0"
1280,0.3,ANMXMEB55AGM6,"education expenditures_(4.133, 5.6]_1"
1281,0.2,AVHZJ2HQJG3NB,"education expenditures_(4.133, 5.6]_1"
1282,0.6,A1KH1O9AZ7S642,"education expenditures_(4.133, 5.6]_1"
1283,0.5,AZE084MMZVEYT,"education expenditures_(4.133, 5.6]_1"
1285,0.2,A4NRNY8PZV1JW,"education expenditures_(4.133, 5.6]_1"
1286,0.2,A2PAP6WAU1OLNH,"education expenditures_(4.133, 5.6]_1"
1293,0.2,A6NNTKY436XR8,"education expenditures_(4.133, 5.6]_1"
1299,0.1,AIIATFTCUSO9H,"education expenditures_(4.133, 5.6]_1"
1300,0.3,A11R8G0FYA2UVQ,"education expenditures_(4.133, 5.6]_1"
1301,0.4,A2XFGTPDO4KQ2B,"education expenditures_(4.133, 5.6]_1"
1302,0.4,A1OSRB1Q63XXWZ,"education expenditures_(4.133, 5.6]_1"
1303,0.9,A32ES5EUTQUQVN,"education expenditures_(4.133, 5.6]_1"
1304,0.6,A27SMEOPKV84VI,"education expenditures_(4.133, 5.6]_1"
1305,0.5,A2YPZF41N7BFA2,"education expenditures_(4.133, 5.6]_1"
1306,0.5,A2G57M3XD1AIBS,"education expenditures_(4.133, 5.6]_1"
1307,0.9,A20NDRGSZZRQF,"education expenditures_(4.133, 5.6]_1"
1308,0.4,A321LGD46B3M9Y,"education expenditures_(4.133, 5.6]_1"
1314,0.5,A35BY30TC8WCL4,"education expenditures_(4.133, 5.6]_1"
1315,0.1,A2FNQQTVE32XD9,"education expenditures_(4.133, 5.6]_1"
1317,0.2,A2BW6WD7LZ9EGV,"education expenditures_(4.133, 5.6]_1"
1318,0.9,A1R0689JPSQ3OF,"education expenditures_(4.133, 5.6]_1"
1319,0.9,A3ULZGQA5AQMTD,"education expenditures_(4.133, 5.6]_1"
1320,0.2,A3IUPHJSD8CP75,"education expenditures_(4.133, 5.6]_1"
1321,0.5,A2S70WW1VAPKK8,"education expenditures_(4.133, 5.6]_1"
1322,0.6,A134MJZL7H493A,"education expenditures_(4.133, 5.6]_1"
1323,0.6,ARIY7R4C3ZUIO,"education expenditures_(4.133, 5.6]_1"
1324,0.3,A20CZCJPRP54G9,"education expenditures_(4.133, 5.6]_1"
1325,0.8,A2HTN7HCNBQ8V4,"education expenditures_(4.133, 5.6]_1"
1326,0.7,A3QNCW3LR2AVOV,"education expenditures_(4.133, 5.6]_1"
1327,0.3,A1ZIFC5AFQCDZT,"education expenditures_(4.133, 5.6]_1"
1328,0.2,A2V6O4L39VI89R,"education expenditures_(4.133, 5.6]_1"
1329,0.6,A2YRYS17DU3A8R,"education expenditures_(4.133, 5.6]_1"
1330,0.2,ANMXMEB55AGM6,"education expenditures_(4.133, 5.6]"
1331,0.2,AVHZJ2HQJG3NB,"education expenditures_(4.133, 5.6]"
1332,0.4,A1KH1O9AZ7S642,"education expenditures_(4.133, 5.6]"
1333,0.2,AZE084MMZVEYT,"education expenditures_(4.133, 5.6]"
1335,0.3,A4NRNY8PZV1JW,"education expenditures_(4.133, 5.6]"
1336,0.1,A2PAP6WAU1OLNH,"education expenditures_(4.133, 5.6]"
1343,0.2,A6NNTKY436XR8,"education expenditures_(4.133, 5.6]"
1349,0.1,AIIATFTCUSO9H,"education expenditures_(4.133, 5.6]"
1350,0.5,A11R8G0FYA2UVQ,"education expenditures_(4.133, 5.6]"
1351,0.6,A2XFGTPDO4KQ2B,"education expenditures_(4.133, 5.6]"
1352,0.3,A1OSRB1Q63XXWZ,"education expenditures_(4.133, 5.6]"
1353,0.1,A32ES5EUTQUQVN,"education expenditures_(4.133, 5.6]"
1354,0.5,A27SMEOPKV84VI,"education expenditures_(4.133, 5.6]"
1355,0.6,A2YPZF41N7BFA2,"education expenditures_(4.133, 5.6]"
1356,0.4,A2G57M3XD1AIBS,"education expenditures_(4.133, 5.6]"
1357,0.1,A20NDRGSZZRQF,"education expenditures_(4.133, 5.6]"
1358,0.3,A321LGD46B3M9Y,"education expenditures_(4.133, 5.6]"
1364,0.7,A35BY30TC8WCL4,"education expenditures_(4.133, 5.6]"
1365,0.1,A2FNQQTVE32XD9,"education expenditures_(4.133, 5.6]"
1367,0.2,A2BW6WD7LZ9EGV,"education expenditures_(4.133, 5.6]"
1368,0.7,A1R0689JPSQ3OF,"education expenditures_(4.133, 5.6]"
1369,0.3,A3ULZGQA5AQMTD,"education expenditures_(4.133, 5.6]"
1370,0.2,A3IUPHJSD8CP75,"education expenditures_(4.133, 5.6]"
1371,0.7,A2S70WW1VAPKK8,"education expenditures_(4.133, 5.6]"
1372,0.3,A134MJZL7H493A,"education expenditures_(4.133, 5.6]"
1373,0.3,ARIY7R4C3ZUIO,"education expenditures_(4.133, 5.6]"
1374,0.6,A20CZCJPRP54G9,"education expenditures_(4.133, 5.6]"
1375,0.7,A2HTN7HCNBQ8V4,"education expenditures_(4.133, 5.6]"
1376,0.4,A3QNCW3LR2AVOV,"education expenditures_(4.133, 5.6]"
1377,0.4,A1ZIFC5AFQCDZT,"education expenditures_(4.133, 5.6]"
1378,0.3,A2V6O4L39VI89R,"education expenditures_(4.133, 5.6]"
1379,0.3,A2YRYS17DU3A8R,"education expenditures_(4.133, 5.6]"
1381,0.9,A2ABSQBRUAUS4C,"internet users_[14400, 1167666.667]_0"
1382,0.8,A3BL2ZEODD79AZ,"internet users_[14400, 1167666.667]_0"
1383,0.8,A35BY30TC8WCL4,"internet users_[14400, 1167666.667]_0"
1385,0.9,ANVAFB99K5RKP,"internet users_[14400, 1167666.667]_0"
1386,0.8,A23JA6ICO4BPQ5,"internet users_[14400, 1167666.667]_0"
1391,0.5,A20NDRGSZZRQF,"internet users_[14400, 1167666.667]_0"
1392,0.7,A16V7VANMHW5JJ,"internet users_[14400, 1167666.667]_0"
1393,0.2,ANMXMEB55AGM6,"internet users_[14400, 1167666.667]_0"
1394,0.7,A38ZGWB47QTEY6,"internet users_[14400, 1167666.667]_0"
1395,0.9,A3HNEYFOIJWPH1,"internet users_[14400, 1167666.667]_0"
1396,0.8,A1Q6IR9E7MW3BM,"internet users_[14400, 1167666.667]_0"
1397,0.9,A1KH1O9AZ7S642,"internet users_[14400, 1167666.667]_0"
1398,0.2,A1T16G11LQWFXC,"internet users_[14400, 1167666.667]_0"
1399,0.2,A3UV55HC87DO9C,"internet users_[14400, 1167666.667]_0"
1400,0.2,A1FBO95OVBYOH1,"internet users_[14400, 1167666.667]_0"
1401,0.1,A2YRYS17DU3A8R,"internet users_[14400, 1167666.667]_0"
1402,0.8,A2O2Q0LVWOWJ1G,"internet users_[14400, 1167666.667]_0"
1403,0.6,A1NITMHYG5YL3H,"internet users_[14400, 1167666.667]_0"
1404,0.9,AN0YTSX9A0B60,"internet users_[14400, 1167666.667]_0"
1405,0.8,AMA18W8F60Y2J,"internet users_[14400, 1167666.667]_0"
1406,0.3,A17CJYH3NI201S,"internet users_[14400, 1167666.667]_0"
1407,0.9,AOTF48KUV9KWM,"internet users_[14400, 1167666.667]_0"
1408,0.8,A2CF2BD4Q0ZDJN,"internet users_[14400, 1167666.667]_0"
1409,0.9,A3O3RIY1ELZ6YR,"internet users_[14400, 1167666.667]_0"
1410,0.4,ARQVX5N01PRSF,"internet users_[14400, 1167666.667]_0"
1411,0.6,A3NHJPE6326P9V,"internet users_[14400, 1167666.667]_0"
1416,0.8,A3U7TRQS729GNW,"internet users_[14400, 1167666.667]_0"
1419,0.4,A2BXIKA3RQU7B5,"internet users_[14400, 1167666.667]_0"
1421,0.1,A2ABSQBRUAUS4C,"internet users_[14400, 1167666.667]_1"
1422,0.4,A3BL2ZEODD79AZ,"internet users_[14400, 1167666.667]_1"
1423,0.6,A35BY30TC8WCL4,"internet users_[14400, 1167666.667]_1"
1425,0.2,ANVAFB99K5RKP,"internet users_[14400, 1167666.667]_1"
1426,0.2,A23JA6ICO4BPQ5,"internet users_[14400, 1167666.667]_1"
1431,0.4,A20NDRGSZZRQF,"internet users_[14400, 1167666.667]_1"
1432,0.3,A16V7VANMHW5JJ,"internet users_[14400, 1167666.667]_1"
1433,0.1,ANMXMEB55AGM6,"internet users_[14400, 1167666.667]_1"
1434,0.3,A38ZGWB47QTEY6,"internet users_[14400, 1167666.667]_1"
1435,0.6,A3HNEYFOIJWPH1,"internet users_[14400, 1167666.667]_1"
1436,0.2,A1Q6IR9E7MW3BM,"internet users_[14400, 1167666.667]_1"
1437,0.1,A1KH1O9AZ7S642,"internet users_[14400, 1167666.667]_1"
1438,0.1,A1T16G11LQWFXC,"internet users_[14400, 1167666.667]_1"
1439,0.1,A3UV55HC87DO9C,"internet users_[14400, 1167666.667]_1"
1440,0.1,A1FBO95OVBYOH1,"internet users_[14400, 1167666.667]_1"
1441,0.2,A2YRYS17DU3A8R,"internet users_[14400, 1167666.667]_1"
1442,0.6,A2O2Q0LVWOWJ1G,"internet users_[14400, 1167666.667]_1"
1443,0.2,A1NITMHYG5YL3H,"internet users_[14400, 1167666.667]_1"
1444,0.1,AN0YTSX9A0B60,"internet users_[14400, 1167666.667]_1"
1445,0.2,AMA18W8F60Y2J,"internet users_[14400, 1167666.667]_1"
1446,0.1,A17CJYH3NI201S,"internet users_[14400, 1167666.667]_1"
1447,0.2,AOTF48KUV9KWM,"internet users_[14400, 1167666.667]_1"
1448,0.2,A2CF2BD4Q0ZDJN,"internet users_[14400, 1167666.667]_1"
1449,0.3,A3O3RIY1ELZ6YR,"internet users_[14400, 1167666.667]_1"
1450,0.2,ARQVX5N01PRSF,"internet users_[14400, 1167666.667]_1"
1451,0.1,A3NHJPE6326P9V,"internet users_[14400, 1167666.667]_1"
1456,0.1,A3U7TRQS729GNW,"internet users_[14400, 1167666.667]_1"
1459,0.6,A2BXIKA3RQU7B5,"internet users_[14400, 1167666.667]_1"
1461,0.4,A2ABSQBRUAUS4C,"internet users_[14400, 1167666.667]"
1462,0.6,A3BL2ZEODD79AZ,"internet users_[14400, 1167666.667]"
1463,0.3,A35BY30TC8WCL4,"internet users_[14400, 1167666.667]"
1465,0.3,ANVAFB99K5RKP,"internet users_[14400, 1167666.667]"
1466,0.3,A23JA6ICO4BPQ5,"internet users_[14400, 1167666.667]"
1471,0.1,A20NDRGSZZRQF,"internet users_[14400, 1167666.667]"
1472,0.5,A16V7VANMHW5JJ,"internet users_[14400, 1167666.667]"
1473,0.3,ANMXMEB55AGM6,"internet users_[14400, 1167666.667]"
1474,0.3,A38ZGWB47QTEY6,"internet users_[14400, 1167666.667]"
1475,0.8,A3HNEYFOIJWPH1,"internet users_[14400, 1167666.667]"
1476,0.4,A1Q6IR9E7MW3BM,"internet users_[14400, 1167666.667]"
1477,0.6,A1KH1O9AZ7S642,"internet users_[14400, 1167666.667]"
1478,0.6,A1T16G11LQWFXC,"internet users_[14400, 1167666.667]"
1479,0.3,A3UV55HC87DO9C,"internet users_[14400, 1167666.667]"
1480,0.4,A1FBO95OVBYOH1,"internet users_[14400, 1167666.667]"
1481,0.2,A2YRYS17DU3A8R,"internet users_[14400, 1167666.667]"
1482,0.3,A2O2Q0LVWOWJ1G,"internet users_[14400, 1167666.667]"
1483,0.3,A1NITMHYG5YL3H,"internet users_[14400, 1167666.667]"
1484,0.5,AN0YTSX9A0B60,"internet users_[14400, 1167666.667]"
1485,0.4,AMA18W8F60Y2J,"internet users_[14400, 1167666.667]"
1486,0.2,A17CJYH3NI201S,"internet users_[14400, 1167666.667]"
1487,0.5,AOTF48KUV9KWM,"internet users_[14400, 1167666.667]"
1488,0.1,A2CF2BD4Q0ZDJN,"internet users_[14400, 1167666.667]"
1489,0.7,A3O3RIY1ELZ6YR,"internet users_[14400, 1167666.667]"
1490,0.1,ARQVX5N01PRSF,"internet users_[14400, 1167666.667]"
1491,0.1,A3NHJPE6326P9V,"internet users_[14400, 1167666.667]"
1496,0.3,A3U7TRQS729GNW,"internet users_[14400, 1167666.667]"
1499,0.1,A2BXIKA3RQU7B5,"internet users_[14400, 1167666.667]"
1501,0.2,A2ABSQBRUAUS4C,"electricity consumption per person_(4244.0286, 48501.33]_0"
1504,0.8,A37EV8RZ82WT8E,"electricity consumption per person_(4244.0286, 48501.33]_0"
1505,0.5,A1AQK667NBERJ1,"electricity consumption per person_(4244.0286, 48501.33]_0"
1506,0.4,A1GJA9DZS0F43K,"electricity consumption per person_(4244.0286, 48501.33]_0"
1511,0.1,ANMXMEB55AGM6,"electricity consumption per person_(4244.0286, 48501.33]_0"
1512,0.4,A86GVZDTI15V0,"electricity consumption per person_(4244.0286, 48501.33]_0"
1513,0.3,A364KJDYEBAWC9,"electricity consumption per person_(4244.0286, 48501.33]_0"
1516,0.3,ATB9VOR75W6P3,"electricity consumption per person_(4244.0286, 48501.33]_0"
1517,0.4,A1T16G11LQWFXC,"electricity consumption per person_(4244.0286, 48501.33]_0"
1518,0.7,A1M8GE34UYSUCB,"electricity consumption per person_(4244.0286, 48501.33]_0"
1519,0.9,A1D4I1QYL9713I,"electricity consumption per person_(4244.0286, 48501.33]_0"
1520,0.5,A1X0WT0A91ZCIH,"electricity consumption per person_(4244.0286, 48501.33]_0"
1521,0.1,A29AX5O8KL48F8,"electricity consumption per person_(4244.0286, 48501.33]_0"
1522,0.3,A10DCC73F2CKHC,"electricity consumption per person_(4244.0286, 48501.33]_0"
1523,0.1,A17ELSQUMU0QT6,"electricity consumption per person_(4244.0286, 48501.33]_0"
1524,0.3,A1ZRK6K5JUPJAV,"electricity consumption per person_(4244.0286, 48501.33]_0"
1525,0.1,A2P0T88FJMZXUM,"electricity consumption per person_(4244.0286, 48501.33]_0"
1526,0.5,A9DDL2ARURWLI,"electricity consumption per person_(4244.0286, 48501.33]_0"
1527,0.4,A2O7P3NAOR9TUG,"electricity consumption per person_(4244.0286, 48501.33]_0"
1528,0.3,A5UHPNDXCAO7O,"electricity consumption per person_(4244.0286, 48501.33]_0"
1529,0.1,A2YKW761AK4ZGY,"electricity consumption per person_(4244.0286, 48501.33]_0"
1530,0.4,A3HHDPKL3O3O7Y,"electricity consumption per person_(4244.0286, 48501.33]_0"
1531,0.2,A2M4YIC3XU2693,"electricity consumption per person_(4244.0286, 48501.33]_0"
1532,0.1,A1GF29TP5AVQ49,"electricity consumption per person_(4244.0286, 48501.33]_0"
